,dataset_name,training_data_num,hash_length,space_ratio,btsp_fq_constant_x,binary_mode,btsp_sampling_ratio_x,random_seed,experiment_index,input_dim,embedding_size,btsp_fq_constant_y,btsp_sampling_ratio_y,btsp_fq,btsp_mAP
241,mnist10k,5000,24,12,5,True,0.05,1,241,784,9408,5,0.05,0.012755102040816327,0.7234568172354443
242,mnist10k,5000,24,12,5,True,0.1,1,242,784,9408,5,0.1,0.012755102040816327,0.7039172292828815
243,mnist10k,5000,24,12,5,True,0.2,1,243,784,9408,5,0.2,0.012755102040816327,0.7023452672954332
244,mnist10k,5000,24,12,5,True,0.3,1,244,784,9408,5,0.3,0.012755102040816327,0.6991664136903657
245,mnist10k,5000,24,12,5,True,0.4,1,245,784,9408,5,0.4,0.012755102040816327,0.6921707064179925
246,mnist10k,5000,24,12,5,True,0.5,1,246,784,9408,5,0.5,0.012755102040816327,0.6954988448225947
247,mnist10k,5000,24,12,5,True,0.6,1,247,784,9408,5,0.6,0.012755102040816327,0.6910992706630311
248,mnist10k,5000,24,12,5,True,0.7,1,248,784,9408,5,0.7,0.012755102040816327,0.7003948189040796
249,mnist10k,5000,24,12,5,True,0.8,1,249,784,9408,5,0.8,0.012755102040816327,0.6939189680211985
250,mnist10k,5000,24,12,7,True,0.01,1,250,784,9408,7,0.01,0.017857142857142856,0.7281959590550356
251,mnist10k,5000,24,12,7,True,0.05,1,251,784,9408,7,0.05,0.017857142857142856,0.7032387588034694
252,mnist10k,5000,24,12,7,True,0.1,1,252,784,9408,7,0.1,0.017857142857142856,0.6964658420473714
253,mnist10k,5000,24,12,7,True,0.2,1,253,784,9408,7,0.2,0.017857142857142856,0.685281419064228
254,mnist10k,5000,24,12,7,True,0.3,1,254,784,9408,7,0.3,0.017857142857142856,0.6979013212249949
255,mnist10k,5000,24,12,7,True,0.4,1,255,784,9408,7,0.4,0.017857142857142856,0.6947538579822662
256,mnist10k,5000,24,12,7,True,0.5,1,256,784,9408,7,0.5,0.017857142857142856,0.7027711044840236
257,mnist10k,5000,24,12,7,True,0.6,1,257,784,9408,7,0.6,0.017857142857142856,0.6936322876092822
258,mnist10k,5000,24,12,7,True,0.7,1,258,784,9408,7,0.7,0.017857142857142856,0.6749615270950692
259,mnist10k,5000,24,12,7,True,0.8,1,259,784,9408,7,0.8,0.017857142857142856,0.6886189001128483
260,mnist10k,5000,24,12,8,True,0.01,1,260,784,9408,8,0.01,0.02040816326530612,0.7152192820518355
261,mnist10k,5000,24,12,8,True,0.05,1,261,784,9408,8,0.05,0.02040816326530612,0.7108727962962429
262,mnist10k,5000,24,12,8,True,0.1,1,262,784,9408,8,0.1,0.02040816326530612,0.6915523858939849
263,mnist10k,5000,24,12,8,True,0.2,1,263,784,9408,8,0.2,0.02040816326530612,0.6993577461849827
264,mnist10k,5000,24,12,8,True,0.3,1,264,784,9408,8,0.3,0.02040816326530612,0.6922309934309674
265,mnist10k,5000,24,12,8,True,0.4,1,265,784,9408,8,0.4,0.02040816326530612,0.6890077333643595
266,mnist10k,5000,24,12,8,True,0.5,1,266,784,9408,8,0.5,0.02040816326530612,0.6869895504183341
267,mnist10k,5000,24,12,8,True,0.6,1,267,784,9408,8,0.6,0.02040816326530612,0.6990523851497118
268,mnist10k,5000,24,12,8,True,0.7,1,268,784,9408,8,0.7,0.02040816326530612,0.7029882658219433
269,mnist10k,5000,24,12,8,True,0.8,1,269,784,9408,8,0.8,0.02040816326530612,0.6874279752040352
270,mnist10k,5000,24,12,10,True,0.01,1,270,784,9408,10,0.01,0.025510204081632654,0.7205077393585586
271,mnist10k,5000,24,12,10,True,0.05,1,271,784,9408,10,0.05,0.025510204081632654,0.6912597158188082
272,mnist10k,5000,24,12,10,True,0.1,1,272,784,9408,10,0.1,0.025510204081632654,0.702312583878642
273,mnist10k,5000,24,12,10,True,0.2,1,273,784,9408,10,0.2,0.025510204081632654,0.696962483815058
274,mnist10k,5000,24,12,10,True,0.3,1,274,784,9408,10,0.3,0.025510204081632654,0.6853983074837487
275,mnist10k,5000,24,12,10,True,0.4,1,275,784,9408,10,0.4,0.025510204081632654,0.683879346884411
276,mnist10k,5000,24,12,10,True,0.5,1,276,784,9408,10,0.5,0.025510204081632654,0.6898967890302429
277,mnist10k,5000,24,12,10,True,0.6,1,277,784,9408,10,0.6,0.025510204081632654,0.6949014800000016
278,mnist10k,5000,24,12,10,True,0.7,1,278,784,9408,10,0.7,0.025510204081632654,0.6907823991752391
279,mnist10k,5000,24,12,10,True,0.8,1,279,784,9408,10,0.8,0.025510204081632654,0.6860585702459615
280,mnist10k,5000,24,1,1,True,0.01,1,280,784,784,1,0.01,0.030612244897959183,0.696186428774706
281,mnist10k,5000,24,1,1,True,0.05,1,281,784,784,1,0.05,0.030612244897959183,0.6945356302523628
282,mnist10k,5000,24,1,1,True,0.1,1,282,784,784,1,0.1,0.030612244897959183,0.6796200670526995
283,mnist10k,5000,24,1,1,True,0.2,1,283,784,784,1,0.2,0.030612244897959183,0.6807700789594767
284,mnist10k,5000,24,1,1,True,0.3,1,284,784,784,1,0.3,0.030612244897959183,0.6702961872632216
285,mnist10k,5000,24,1,1,True,0.4,1,285,784,784,1,0.4,0.030612244897959183,0.6872314102482223
286,mnist10k,5000,24,1,1,True,0.5,1,286,784,784,1,0.5,0.030612244897959183,0.6793205555883556
287,mnist10k,5000,24,1,1,True,0.6,1,287,784,784,1,0.6,0.030612244897959183,0.6766595364267559
288,mnist10k,5000,24,1,1,True,0.7,1,288,784,784,1,0.7,0.030612244897959183,0.6554890343966074
289,mnist10k,5000,24,1,1,True,0.8,1,289,784,784,1,0.8,0.030612244897959183,0.6615894648997402
290,mnist10k,5000,24,1,2,True,0.01,1,290,784,784,2,0.01,0.061224489795918366,0.6938855421550124
291,mnist10k,5000,24,1,2,True,0.05,1,291,784,784,2,0.05,0.061224489795918366,0.6881056754763881
292,mnist10k,5000,24,1,2,True,0.1,1,292,784,784,2,0.1,0.061224489795918366,0.6794365406746229
293,mnist10k,5000,24,1,2,True,0.2,1,293,784,784,2,0.2,0.061224489795918366,0.6670450710550939
294,mnist10k,5000,24,1,2,True,0.3,1,294,784,784,2,0.3,0.061224489795918366,0.6724690746645432
295,mnist10k,5000,24,1,2,True,0.4,1,295,784,784,2,0.4,0.061224489795918366,0.6808970148122158
296,mnist10k,5000,24,1,2,True,0.5,1,296,784,784,2,0.5,0.061224489795918366,0.6637253382266622
297,mnist10k,5000,24,1,2,True,0.6,1,297,784,784,2,0.6,0.061224489795918366,0.6810931238615094
298,mnist10k,5000,24,1,2,True,0.7,1,298,784,784,2,0.7,0.061224489795918366,0.6607649100907766
299,mnist10k,5000,24,1,2,True,0.8,1,299,784,784,2,0.8,0.061224489795918366,0.6658449330748815
300,mnist10k,5000,24,1,3,True,0.01,1,300,784,784,3,0.01,0.09183673469387756,0.6908709492515637
301,mnist10k,5000,24,1,3,True,0.05,1,301,784,784,3,0.05,0.09183673469387756,0.6925080314744303
302,mnist10k,5000,24,1,3,True,0.1,1,302,784,784,3,0.1,0.09183673469387756,0.6780372973724477
303,mnist10k,5000,24,1,3,True,0.2,1,303,784,784,3,0.2,0.09183673469387756,0.6839973785103204
304,mnist10k,5000,24,1,3,True,0.3,1,304,784,784,3,0.3,0.09183673469387756,0.6824476386837055
305,mnist10k,5000,24,1,3,True,0.4,1,305,784,784,3,0.4,0.09183673469387756,0.6672804726896532
306,mnist10k,5000,24,1,3,True,0.5,1,306,784,784,3,0.5,0.09183673469387756,0.664667949647418
307,mnist10k,5000,24,1,3,True,0.6,1,307,784,784,3,0.6,0.09183673469387756,0.6949626741771461
308,mnist10k,5000,24,1,3,True,0.7,1,308,784,784,3,0.7,0.09183673469387756,0.6699766275649437
309,mnist10k,5000,24,1,3,True,0.8,1,309,784,784,3,0.8,0.09183673469387756,0.6708304284097547
310,mnist10k,5000,24,1,5,True,0.01,1,310,784,784,5,0.01,0.15306122448979592,0.7081301123709373
311,mnist10k,5000,24,1,5,True,0.05,1,311,784,784,5,0.05,0.15306122448979592,0.6873580641766953
312,mnist10k,5000,24,1,5,True,0.1,1,312,784,784,5,0.1,0.15306122448979592,0.677674690329078
313,mnist10k,5000,24,1,5,True,0.2,1,313,784,784,5,0.2,0.15306122448979592,0.685799206633524
314,mnist10k,5000,24,1,5,True,0.3,1,314,784,784,5,0.3,0.15306122448979592,0.6885917821818437
315,mnist10k,5000,24,1,5,True,0.4,1,315,784,784,5,0.4,0.15306122448979592,0.6887423536059138
316,mnist10k,5000,24,1,5,True,0.5,1,316,784,784,5,0.5,0.15306122448979592,0.6593134397857248
317,mnist10k,5000,24,1,5,True,0.6,1,317,784,784,5,0.6,0.15306122448979592,0.6646621888797442
318,mnist10k,5000,24,1,5,True,0.7,1,318,784,784,5,0.7,0.15306122448979592,0.6888911112191918
319,mnist10k,5000,24,1,5,True,0.8,1,319,784,784,5,0.8,0.15306122448979592,0.6650744950720532
320,mnist10k,5000,24,1,7,True,0.01,1,320,784,784,7,0.01,0.21428571428571427,0.708750814012928
321,mnist10k,5000,24,1,7,True,0.05,1,321,784,784,7,0.05,0.21428571428571427,0.6788557356304922
322,mnist10k,5000,24,1,7,True,0.1,1,322,784,784,7,0.1,0.21428571428571427,0.6650759851631363
323,mnist10k,5000,24,1,7,True,0.2,1,323,784,784,7,0.2,0.21428571428571427,0.6934129305029715
324,mnist10k,5000,24,1,7,True,0.3,1,324,784,784,7,0.3,0.21428571428571427,0.6858660486200239
325,mnist10k,5000,24,1,7,True,0.4,1,325,784,784,7,0.4,0.21428571428571427,0.6702188688897773
326,mnist10k,5000,24,1,7,True,0.5,1,326,784,784,7,0.5,0.21428571428571427,0.6848341820256821
327,mnist10k,5000,24,1,7,True,0.6,1,327,784,784,7,0.6,0.21428571428571427,0.6716204103356498
328,mnist10k,5000,24,1,7,True,0.7,1,328,784,784,7,0.7,0.21428571428571427,0.6749423382391516
329,mnist10k,5000,24,1,7,True,0.8,1,329,784,784,7,0.8,0.21428571428571427,0.6615332586376489
330,mnist10k,5000,24,1,8,True,0.01,1,330,784,784,8,0.01,0.24489795918367346,0.702957936060526
331,mnist10k,5000,24,1,8,True,0.05,1,331,784,784,8,0.05,0.24489795918367346,0.6797772439225518
332,mnist10k,5000,24,1,8,True,0.1,1,332,784,784,8,0.1,0.24489795918367346,0.6862506437694792
333,mnist10k,5000,24,1,8,True,0.2,1,333,784,784,8,0.2,0.24489795918367346,0.678808374784006
334,mnist10k,5000,24,1,8,True,0.3,1,334,784,784,8,0.3,0.24489795918367346,0.6637161735835198
335,mnist10k,5000,24,1,8,True,0.4,1,335,784,784,8,0.4,0.24489795918367346,0.6777816577357904
336,mnist10k,5000,24,1,8,True,0.5,1,336,784,784,8,0.5,0.24489795918367346,0.6788732639724872
337,mnist10k,5000,24,1,8,True,0.6,1,337,784,784,8,0.6,0.24489795918367346,0.6749647124662581
338,mnist10k,5000,24,1,8,True,0.7,1,338,784,784,8,0.7,0.24489795918367346,0.6710390544420402
339,mnist10k,5000,24,1,8,True,0.8,1,339,784,784,8,0.8,0.24489795918367346,0.6648135412949041
340,mnist10k,5000,24,1,10,True,0.01,1,340,784,784,10,0.01,0.30612244897959184,0.6935082559443825
341,mnist10k,5000,24,1,10,True,0.05,1,341,784,784,10,0.05,0.30612244897959184,0.6743641424547948
342,mnist10k,5000,24,1,10,True,0.1,1,342,784,784,10,0.1,0.30612244897959184,0.6851343820805064
343,mnist10k,5000,24,1,10,True,0.2,1,343,784,784,10,0.2,0.30612244897959184,0.674062847504291
344,mnist10k,5000,24,1,10,True,0.3,1,344,784,784,10,0.3,0.30612244897959184,0.6746677724978631
345,mnist10k,5000,24,1,10,True,0.4,1,345,784,784,10,0.4,0.30612244897959184,0.6738830253765936
346,mnist10k,5000,24,1,10,True,0.5,1,346,784,784,10,0.5,0.30612244897959184,0.671186172718295
347,mnist10k,5000,24,1,10,True,0.6,1,347,784,784,10,0.6,0.30612244897959184,0.6665741914334055
348,mnist10k,5000,24,1,10,True,0.7,1,348,784,784,10,0.7,0.30612244897959184,0.6744938231345968
349,mnist10k,5000,24,1,10,True,0.8,1,349,784,784,10,0.8,0.30612244897959184,0.6739845623306872
350,mnist10k,5000,4,20,1,True,0.01,1,350,784,15680,1,0.01,0.00025510204081632655,0.358394288274415
351,mnist10k,5000,4,20,1,True,0.05,1,351,784,15680,1,0.05,0.00025510204081632655,0.3955067661355048
352,mnist10k,5000,4,20,1,True,0.1,1,352,784,15680,1,0.1,0.00025510204081632655,0.3885149909041244
353,mnist10k,5000,4,20,1,True,0.2,1,353,784,15680,1,0.2,0.00025510204081632655,0.44246527548817405
354,mnist10k,5000,4,20,1,True,0.3,1,354,784,15680,1,0.3,0.00025510204081632655,0.44155117893262513
355,mnist10k,5000,4,20,1,True,0.4,1,355,784,15680,1,0.4,0.00025510204081632655,0.49210935900566427
356,mnist10k,5000,4,20,1,True,0.5,1,356,784,15680,1,0.5,0.00025510204081632655,0.4683167582410185
357,mnist10k,5000,4,20,1,True,0.6,1,357,784,15680,1,0.6,0.00025510204081632655,0.49530351441300935
358,mnist10k,5000,4,20,1,True,0.7,1,358,784,15680,1,0.7,0.00025510204081632655,0.5119546636665735
359,mnist10k,5000,4,20,1,True,0.8,1,359,784,15680,1,0.8,0.00025510204081632655,0.5332784475042612
360,mnist10k,5000,4,20,2,True,0.01,1,360,784,15680,2,0.01,0.0005102040816326531,0.37809478866577023
361,mnist10k,5000,4,20,2,True,0.05,1,361,784,15680,2,0.05,0.0005102040816326531,0.4151824092163544
362,mnist10k,5000,4,20,2,True,0.1,1,362,784,15680,2,0.1,0.0005102040816326531,0.4029753560180941
363,mnist10k,5000,4,20,2,True,0.2,1,363,784,15680,2,0.2,0.0005102040816326531,0.42914480484699974
364,mnist10k,5000,4,20,2,True,0.3,1,364,784,15680,2,0.3,0.0005102040816326531,0.44610244759915135
365,mnist10k,5000,4,20,2,True,0.4,1,365,784,15680,2,0.4,0.0005102040816326531,0.47466200041925527
366,mnist10k,5000,4,20,2,True,0.5,1,366,784,15680,2,0.5,0.0005102040816326531,0.49443052021933576
367,mnist10k,5000,4,20,2,True,0.6,1,367,784,15680,2,0.6,0.0005102040816326531,0.47905051071846994
368,mnist10k,5000,4,20,2,True,0.7,1,368,784,15680,2,0.7,0.0005102040816326531,0.48501495991136084
369,mnist10k,5000,4,20,2,True,0.8,1,369,784,15680,2,0.8,0.0005102040816326531,0.48134801363681534
370,mnist10k,5000,4,20,3,True,0.01,1,370,784,15680,3,0.01,0.0007653061224489796,0.38921563671637116
371,mnist10k,5000,4,20,3,True,0.05,1,371,784,15680,3,0.05,0.0007653061224489796,0.42195604320882524
372,mnist10k,5000,4,20,3,True,0.1,1,372,784,15680,3,0.1,0.0007653061224489796,0.42255674383402675
373,mnist10k,5000,4,20,3,True,0.2,1,373,784,15680,3,0.2,0.0007653061224489796,0.4225643111236438
374,mnist10k,5000,4,20,3,True,0.3,1,374,784,15680,3,0.3,0.0007653061224489796,0.42815993813791786
375,mnist10k,5000,4,20,3,True,0.4,1,375,784,15680,3,0.4,0.0007653061224489796,0.44636168733995724
376,mnist10k,5000,4,20,3,True,0.5,1,376,784,15680,3,0.5,0.0007653061224489796,0.45334195303262576
377,mnist10k,5000,4,20,3,True,0.6,1,377,784,15680,3,0.6,0.0007653061224489796,0.5014802009689862
378,mnist10k,5000,4,20,3,True,0.7,1,378,784,15680,3,0.7,0.0007653061224489796,0.5062810972893249
379,mnist10k,5000,4,20,3,True,0.8,1,379,784,15680,3,0.8,0.0007653061224489796,0.5273433848002891
380,mnist10k,5000,4,20,5,True,0.01,1,380,784,15680,5,0.01,0.0012755102040816326,0.39680560597964704
381,mnist10k,5000,4,20,5,True,0.05,1,381,784,15680,5,0.05,0.0012755102040816326,0.39406878370040854
382,mnist10k,5000,4,20,5,True,0.1,1,382,784,15680,5,0.1,0.0012755102040816326,0.41506422120613273
383,mnist10k,5000,4,20,5,True,0.2,1,383,784,15680,5,0.2,0.0012755102040816326,0.42973763133476367
384,mnist10k,5000,4,20,5,True,0.3,1,384,784,15680,5,0.3,0.0012755102040816326,0.41979054177160774
385,mnist10k,5000,4,20,5,True,0.4,1,385,784,15680,5,0.4,0.0012755102040816326,0.42777340055414165
386,mnist10k,5000,4,20,5,True,0.5,1,386,784,15680,5,0.5,0.0012755102040816326,0.4373131795764807
387,mnist10k,5000,4,20,5,True,0.6,1,387,784,15680,5,0.6,0.0012755102040816326,0.42334867506364854
388,mnist10k,5000,4,20,5,True,0.7,1,388,784,15680,5,0.7,0.0012755102040816326,0.46828794347518016
389,mnist10k,5000,4,20,5,True,0.8,1,389,784,15680,5,0.8,0.0012755102040816326,0.46025835832647577
390,mnist10k,5000,4,20,7,True,0.01,1,390,784,15680,7,0.01,0.0017857142857142857,0.41221686056799534
391,mnist10k,5000,4,20,7,True,0.05,1,391,784,15680,7,0.05,0.0017857142857142857,0.389422716630304
392,mnist10k,5000,4,20,7,True,0.1,1,392,784,15680,7,0.1,0.0017857142857142857,0.3984045763705832
393,mnist10k,5000,4,20,7,True,0.2,1,393,784,15680,7,0.2,0.0017857142857142857,0.3815323321254818
394,mnist10k,5000,4,20,7,True,0.3,1,394,784,15680,7,0.3,0.0017857142857142857,0.39820976811729236
395,mnist10k,5000,4,20,7,True,0.4,1,395,784,15680,7,0.4,0.0017857142857142857,0.425342804380322
396,mnist10k,5000,4,20,7,True,0.5,1,396,784,15680,7,0.5,0.0017857142857142857,0.42649620943345196
397,mnist10k,5000,4,20,7,True,0.6,1,397,784,15680,7,0.6,0.0017857142857142857,0.43516093915305953
398,mnist10k,5000,4,20,7,True,0.7,1,398,784,15680,7,0.7,0.0017857142857142857,0.4399281482056216
399,mnist10k,5000,4,20,7,True,0.8,1,399,784,15680,7,0.8,0.0017857142857142857,0.4424841852806639
400,mnist10k,5000,4,20,8,True,0.01,1,400,784,15680,8,0.01,0.0020408163265306124,0.39232337300815173
401,mnist10k,5000,4,20,8,True,0.05,1,401,784,15680,8,0.05,0.0020408163265306124,0.4002187186366506
402,mnist10k,5000,4,20,8,True,0.1,1,402,784,15680,8,0.1,0.0020408163265306124,0.3943759664948267
403,mnist10k,5000,4,20,8,True,0.2,1,403,784,15680,8,0.2,0.0020408163265306124,0.4006427647071174
404,mnist10k,5000,4,20,8,True,0.3,1,404,784,15680,8,0.3,0.0020408163265306124,0.3897533256673305
405,mnist10k,5000,4,20,8,True,0.4,1,405,784,15680,8,0.4,0.0020408163265306124,0.4201060761318577
406,mnist10k,5000,4,20,8,True,0.5,1,406,784,15680,8,0.5,0.0020408163265306124,0.40962892627531305
407,mnist10k,5000,4,20,8,True,0.6,1,407,784,15680,8,0.6,0.0020408163265306124,0.4286055084085994
408,mnist10k,5000,4,20,8,True,0.7,1,408,784,15680,8,0.7,0.0020408163265306124,0.43048148495102606
409,mnist10k,5000,4,20,8,True,0.8,1,409,784,15680,8,0.8,0.0020408163265306124,0.4034376471278757
410,mnist10k,5000,4,20,10,True,0.01,1,410,784,15680,10,0.01,0.002551020408163265,0.3739125479708548
411,mnist10k,5000,4,20,10,True,0.05,1,411,784,15680,10,0.05,0.002551020408163265,0.39184568086754507
412,mnist10k,5000,4,20,10,True,0.1,1,412,784,15680,10,0.1,0.002551020408163265,0.40212600367723406
413,mnist10k,5000,4,20,10,True,0.2,1,413,784,15680,10,0.2,0.002551020408163265,0.3870295258167852
414,mnist10k,5000,4,20,10,True,0.3,1,414,784,15680,10,0.3,0.002551020408163265,0.40298064611767526
415,mnist10k,5000,4,20,10,True,0.4,1,415,784,15680,10,0.4,0.002551020408163265,0.40931393577751457
416,mnist10k,5000,4,20,10,True,0.5,1,416,784,15680,10,0.5,0.002551020408163265,0.4154500740979381
417,mnist10k,5000,4,20,10,True,0.6,1,417,784,15680,10,0.6,0.002551020408163265,0.4044860231310914
418,mnist10k,5000,4,20,10,True,0.7,1,418,784,15680,10,0.7,0.002551020408163265,0.4222252765909384
419,mnist10k,5000,4,20,10,True,0.8,1,419,784,15680,10,0.8,0.002551020408163265,0.41272078384652194
420,mnist10k,5000,4,4,1,True,0.01,1,420,784,3136,1,0.01,0.0012755102040816326,0.3589476988365085
421,mnist10k,5000,4,4,1,True,0.05,1,421,784,3136,1,0.05,0.0012755102040816326,0.39344878317457693
422,mnist10k,5000,4,4,1,True,0.1,1,422,784,3136,1,0.1,0.0012755102040816326,0.3863091077407207
423,mnist10k,5000,4,4,1,True,0.2,1,423,784,3136,1,0.2,0.0012755102040816326,0.3975645300956098
424,mnist10k,5000,4,4,1,True,0.3,1,424,784,3136,1,0.3,0.0012755102040816326,0.4241051446233008
425,mnist10k,5000,4,4,1,True,0.4,1,425,784,3136,1,0.4,0.0012755102040816326,0.3960566885143009
426,mnist10k,5000,4,4,1,True,0.5,1,426,784,3136,1,0.5,0.0012755102040816326,0.40716499528153727
427,mnist10k,5000,4,4,1,True,0.6,1,427,784,3136,1,0.6,0.0012755102040816326,0.4370330432822441
428,mnist10k,5000,4,4,1,True,0.7,1,428,784,3136,1,0.7,0.0012755102040816326,0.4147679525173778
429,mnist10k,5000,4,4,1,True,0.8,1,429,784,3136,1,0.8,0.0012755102040816326,0.4496439154403346
430,mnist10k,5000,4,4,2,True,0.01,1,430,784,3136,2,0.01,0.002551020408163265,0.40105945656662706
431,mnist10k,5000,4,4,2,True,0.05,1,431,784,3136,2,0.05,0.002551020408163265,0.39408534792399513
432,mnist10k,5000,4,4,2,True,0.1,1,432,784,3136,2,0.1,0.002551020408163265,0.3857275168257321
433,mnist10k,5000,4,4,2,True,0.2,1,433,784,3136,2,0.2,0.002551020408163265,0.4028897254478237
434,mnist10k,5000,4,4,2,True,0.3,1,434,784,3136,2,0.3,0.002551020408163265,0.3964121627474306
435,mnist10k,5000,4,4,2,True,0.4,1,435,784,3136,2,0.4,0.002551020408163265,0.3885678610424253
436,mnist10k,5000,4,4,2,True,0.5,1,436,784,3136,2,0.5,0.002551020408163265,0.3903419944256321
437,mnist10k,5000,4,4,2,True,0.6,1,437,784,3136,2,0.6,0.002551020408163265,0.39541162622398013
438,mnist10k,5000,4,4,2,True,0.7,1,438,784,3136,2,0.7,0.002551020408163265,0.4134474694683463
439,mnist10k,5000,4,4,2,True,0.8,1,439,784,3136,2,0.8,0.002551020408163265,0.39397101899329057
440,mnist10k,5000,4,4,3,True,0.01,1,440,784,3136,3,0.01,0.003826530612244898,0.3948318357892987
441,mnist10k,5000,4,4,3,True,0.05,1,441,784,3136,3,0.05,0.003826530612244898,0.39456918613243874
442,mnist10k,5000,4,4,3,True,0.1,1,442,784,3136,3,0.1,0.003826530612244898,0.38402219711622226
443,mnist10k,5000,4,4,3,True,0.2,1,443,784,3136,3,0.2,0.003826530612244898,0.37273561897134866
444,mnist10k,5000,4,4,3,True,0.3,1,444,784,3136,3,0.3,0.003826530612244898,0.3959005660854757
445,mnist10k,5000,4,4,3,True,0.4,1,445,784,3136,3,0.4,0.003826530612244898,0.39350571977015325
446,mnist10k,5000,4,4,3,True,0.5,1,446,784,3136,3,0.5,0.003826530612244898,0.39036091210638457
447,mnist10k,5000,4,4,3,True,0.6,1,447,784,3136,3,0.6,0.003826530612244898,0.3756713604559608
448,mnist10k,5000,4,4,3,True,0.7,1,448,784,3136,3,0.7,0.003826530612244898,0.3734140659976895
449,mnist10k,5000,4,4,3,True,0.8,1,449,784,3136,3,0.8,0.003826530612244898,0.3796917837701795
450,mnist10k,5000,4,4,5,True,0.01,1,450,784,3136,5,0.01,0.006377551020408163,0.38351518134652507
451,mnist10k,5000,4,4,5,True,0.05,1,451,784,3136,5,0.05,0.006377551020408163,0.3766703702989558
452,mnist10k,5000,4,4,5,True,0.1,1,452,784,3136,5,0.1,0.006377551020408163,0.37848003988004475
453,mnist10k,5000,4,4,5,True,0.2,1,453,784,3136,5,0.2,0.006377551020408163,0.3944470300948041
454,mnist10k,5000,4,4,5,True,0.3,1,454,784,3136,5,0.3,0.006377551020408163,0.379186559387295
455,mnist10k,5000,4,4,5,True,0.4,1,455,784,3136,5,0.4,0.006377551020408163,0.390941310172031
456,mnist10k,5000,4,4,5,True,0.5,1,456,784,3136,5,0.5,0.006377551020408163,0.38699595297980277
457,mnist10k,5000,4,4,5,True,0.6,1,457,784,3136,5,0.6,0.006377551020408163,0.3636755730527536
458,mnist10k,5000,4,4,5,True,0.7,1,458,784,3136,5,0.7,0.006377551020408163,0.3821457373884686
459,mnist10k,5000,4,4,5,True,0.8,1,459,784,3136,5,0.8,0.006377551020408163,0.36991844832929677
460,mnist10k,5000,4,4,7,True,0.01,1,460,784,3136,7,0.01,0.008928571428571428,0.37696440392406033
461,mnist10k,5000,4,4,7,True,0.05,1,461,784,3136,7,0.05,0.008928571428571428,0.387629978575376
462,mnist10k,5000,4,4,7,True,0.1,1,462,784,3136,7,0.1,0.008928571428571428,0.38136065389840085
463,mnist10k,5000,4,4,7,True,0.2,1,463,784,3136,7,0.2,0.008928571428571428,0.3777943498682763
464,mnist10k,5000,4,4,7,True,0.3,1,464,784,3136,7,0.3,0.008928571428571428,0.37139418288766374
465,mnist10k,5000,4,4,7,True,0.4,1,465,784,3136,7,0.4,0.008928571428571428,0.38932823671760775
466,mnist10k,5000,4,4,7,True,0.5,1,466,784,3136,7,0.5,0.008928571428571428,0.3749341772965
467,mnist10k,5000,4,4,7,True,0.6,1,467,784,3136,7,0.6,0.008928571428571428,0.3752511287258528
468,mnist10k,5000,4,4,7,True,0.7,1,468,784,3136,7,0.7,0.008928571428571428,0.3754690008083782
469,mnist10k,5000,4,4,7,True,0.8,1,469,784,3136,7,0.8,0.008928571428571428,0.36166207681438894
